title,company,location,summary,salary
Junior Data Scientist,Xpand Group,sydney,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...","$90,000 a year"
Data Analyst :: HRIS Implementation,Systems and People Pty Ltd,sydney,You will be involved in detailed data analysis and data set management. My Client is looking for a Data Analyst to work on a Workday HCM and Payroll...,
Data Analyst,DXC Consulting,sydney,"Strong background in data analysis, data mapping and transformation, and ideally data modelling. We are currently looking for a Data Analyst who can bring an...",
Data Analyst,Zone IT Solutions,sydney,"Data visualisation experience. We are looking for a Data Analyst to work with a Global Consulting company. Strong Data analysis background, Should have worked...",
Data Analyst,Granite Consulting,sydney,"Advise/inform project team on data migration / data cleansing approaches. Experience collecting, analysing and modelling data, promoting data driven decisions....",
"Business Intelligence / Data Analyst, Corporate Strategy - R...",D'Arcy Weil,sydney,"Data Validation and Reconciliation. Build data validation and reconciliation model to ensure correct data is used for Accruals, Month-end and regulatory...",
Data Analyst,Michael Page,sydney,Ensure data integrity. Chance to work with Sales and Marketing data. 3+ years professional experience as an analyst in a similar role....,"$80,000 - $100,000 a year"
Data Analyst,Woods & Co Recruitment,sydney,"Data cleansing, performing integrity checks, working with raw data. Gather, interpret, and cut financial data....","$100,000 - $120,000 a year"
Data Architect - AWS environment,Versent,sydney,"We have some of the best tech talent in Australia and due to client and internal demand, we're looking to expand our data team with at least 2 experienced Data...","$100,000 - $160,000 a year"
DataNavigator Analyst,FIS Global,sydney,"May participate in component and data architecture design, performance monitoring, product evaluation and buy vs. build recommendations....",
Data Analyst - SQL/ Advanced Excel,Michael Page,sydney,"Seeking multiple technically strong Data Analyst. Provide subject matter expertise in MS Excel, data mining and data visualisation tools....","$100,000 - $120,000 a year"
Data Insights Analyst,Michael Page,sydney,"Ensure data is safely stored for future accessibility, including document data collection, analysis and reporting....",
Data Engineer,Aussie Digital Business Systems,sydney,"Data engineer -- Python. Requirements - Big Data Engineer. Atleast 4 years of relevant hands on coding experience in Python, hadoop, in Data Engineer /...",
Senior Data Scientist,AWS Australia Pty Ltd,sydney,"Experience giving data presentations. Work with our Professional Services Big Data consultants to analyze, extract, normalize, and label relevant data....",
Forensic Data Analytics (Associate/Senior Associate),PwC,sydney,Data analyst with financial crime and forensic accounting focus. Forensic Data Analytics (Associate/Senior Associate)-MEL000434....,
Data and Business Intelligence Analyst,Michael Page,sydney,"High performing team and fantastic office culture. Chance to work with a well-known, Australian brand. About Our Client The Client is a well-known Not-For...",
Data Analyst,Hudson,sydney,The successful candidate will be someone who is highly skilled qualified data analyst. Experience with data visualisation programs such as Tableau or PowerBI....,$60 - $75 an hour
Senior Data Analyst – Regulatory and Compliance,TAL,sydney,Senior Data Analyst – Regulatory and Compliance. Support Enterprise data governance framework. Liaise with central Business Intelligence and IT to improve data...,
Data Migration Lead,AIA,sydney,"The HR Data Migration Lead to define and execute an approach to data extraction, data cleansing, data conversion, transfer to a vendor for data import and data...",
Data Migration Analyst,Talent International,sydney,"Manage data analysis and data migration activities. Experience with data structures, portals, and data modeling....",
Data Analyst,HAYS,sydney,A large bank requires an experienced Data Analyst for a large regulatory project. 5+ years of data analysis experience. Your new company....,
ENERGY DATA ANALYST,D'Arcy Weil,sydney,"Providing industry-leading engineering services with their in-house resources and expertise, you will join an experienced team of analysts, operators and...",
Data Analyst,Bluefin Resources,sydney,"Data cleansing, performing integrity checks, working with raw data. A global organisation is seeking a Data Analyst who comes with an ability to produce...",
LIMS Data Analyst,Bell People Consultants,sydney,Due to the delivery & roll out of a new global IT system an opportunity has arisen for a LIMS Data Analyst with experience in electronic quality systems for the...,
Senior Data Analyst,HAYS,sydney,Demonstrable experience in a Data Analyst role. Temporary VPS5 Senior Data Analyst Job in a prominent State Government Department based in Melbourne CBD....,$61 - $73 an hour
Data Scientist,PBI Search,sydney,"The successful Data Scientist will have a strong mathematical and/or physics background, able to build complex, non-linear models fitted to diverse and dirty...","$110,000 a year"
Data Analyst - Big Data Cloudera,Alitis,sydney,They are now seeking a Data Management Analyst to join their Big Data & Analytics team on an initial 6 month contract....,
CRM Data Analyst,Bluefin Resources,sydney,A leading Australian Household brand is currently seeking an experienced Data Analyst with proven customer analytics experience to execute data driven and...,
Financial Crime Data Scientist,ANZ Banking Group,sydney,"Data test automation capabilities. Data Governance, Quality & Control skills and experience. Experience in preparing and combining data using SQL and NoSQL....",
Data Analytics Specialist - Multiple Positions,Envato,sydney,"Experience with big data - an advantage (this will help you collaborate with our Data Platforms Team). Data is central to our growth strategy, and as a result,...","$90,000 - $120,000 a year"
Data Scientist,FourQuarters,sydney,Building complex mathematical models using unstructured and dirty data. Data Scientist required to provide insightful predictive modelling solutions for a...,"$125,000 a year"
Data Migration Analyst,Attribute Consulting,sydney,"As a Data Migration Analyst, you will be responsible for gathering requirements, identifying business needs, assessing data quality and import data from legacy...",
GHD Digital - Business Data Analyst – SYDNEY / MELB / BRIS /...,GHD,sydney,GHD Digital - Business Data Analyst – SYDNEY / MELB / BRIS / PERTH / CANBERRA - BRI02506. Our Data and Analytics team understand that big data means nothing...,
Big Data Developer,Cognizant,sydney,Big Data Lead. Working with Business & Data Analysts during the requirements analysis and design phase. Cognizant is hiring Big Data Lead position in Melbourne....,
Senior Data Analyst / Engineer | Greenfields team,Redwolf + Rosch,sydney,"Understanding of data warehousing design principles and dimensional modelling (snowflake, redshift and SQL data warehouse)....","$100,000 - $135,000 a year"
Strategic Market and Data Analyst,HAYS,sydney,Hays are currently partnering with a well-known Australian manufacturing company to recruit for a Strategic Market & Data Analyst....,
Data Scientist,Hydrogen Group,sydney,Strong data modelling skills by utilizing Machine Learning and Data Science. A Data Scientist with strong development capability is needed to join a market...,"$110,000 a year"
Financial Data Analyst - 6 month contract,Konnexus Consulting Group,sydney,Play a key role in developing dashboard reporting to create insightful data. A globally listed organisation that manufactures innovative high tech products...,
Data Scientist,Xpand Group,sydney,Sharing knowledge and uplifting capabilities with analysts in the business. The Data Scientist will collaborate with business stakeholders on discovery...,"$100,000 - $145,000 a year"
Data Scientist / Machine Learning (blockchain),Crypto Recruit,sydney,Work with other Data Experts and Engineers to develop our in-house data science library and pipeline. Data mining and modelling experience using mainstream...,"$100,000 - $150,000 a year"
Data Scientist,Ambition,sydney,"In this role, you will be responsible for wrangling data, performing statistical analysis, building Machine Learning algorithms, as well as prototyping,...",
Data Engineer (Big Data),Shelde,sydney,Previous experience working with large data sets (>10TB) from multiple sources (including stream sources) and utilising Big Data tools and techniques to prepare...,
Product Owner – Data Ecosystem Adoption,ANZ Banking Group,sydney,"Background working as a data analyst/ data scientist. Make our Data Ecosystem so compelling that ANZ is workplace of choice for data scientists, analysts and...",
Senior Data Scientist,Shelde,sydney,"You will have proven Data Science work experience, with a background as a Data and/or Business Analyst being viewed as favourable....",
Senior Data Analyst - Workday,PS&C Group,sydney,Detailed data analysis and data set management. Prior experience working as a Senior Data Analyst or similar positions with Workday Integration projects....,
Senior Data Analyst - Based in Canberra,Beaumont People,sydney,"Senior Data Analyst. The Senior Data Analyst is responsible for the technical design, implementation and continuous improvement of a comprehensive reporting...","$86,723 - $91,157 a year"
GHD Digital - Asset Data / Business Analyst – SYDNEY / MELB...,GHD,sydney,GHD Digital - Asset Data / Business Analyst – SYDNEY / MELB / BRIS / PERTH - BRI02608. Our Data and Analytics team understand that big data means nothing...,
Data Engineer / Analyst,Peoplebank,sydney,The Data Engineer/Analyst will be responsible for ensuring that our client's assets are supported and maintained in adherence with Service agreements with a...,
Data Analysis and Reporting Advisor,HAYS,sydney,"As a data analyst you will be tasked with, but not limited to the following:. A vacancy now exists for a data analyst to join an extremely successful and high...",
Data Scientist,Michael Page,sydney,"Create custom segmentation's (clusters) from a variety of data sources. Experience working with Cloud(AWS, Azure)/ Big Data (Hadoop) technologies nice to have ....","$100,000 - $120,000 a year"
Instructor Lead - Data Science Immersive (Full-time),General Assembly,sydney,Deepen your own skills by guiding students through a rigorous journey where they begin as driven novices and leave as empowered data analysts and scientists....,
Lead Data Analyst,Davidson Recruitment,sydney,The Lead Data Analyst will be responsible for:. They are seeking a Lead Data Analyst to drive and manage a team!...,
GHD Digital - Asset Data Scientist – CANBERRA,GHD,sydney,"Our Data and Analytics team understand that big data means nothing without intelligent insights. Reporting to the Practice Director, Data & Analytics, the Data...",
Intermediate Data Scientist,Talentpool Recruitment,sydney,2-3 years experience building and implementing data products which allow greater visibility on how data affects the overall business success....,
Data Scientist,Dixon Appointments,sydney,"To manipulate data and draw insights from large data sets. This position requires a marketing, data, statistical, analytical and programming expertise ensuring...",
"Data Developer, Data Architect, Data Analyst, Big Data",InfoCentric,sydney,"Data Developer, Data Architect, Data Science, Big Data, Tech Lead, Senior ETL Developer, Data Analyst. Data Scientists and Analysts | R, Python, SAS....",
Data Scientist - Open to work in Brisbane?,Exclaim IT Pty Ltd,sydney,"They are currently investing in expanding their existing data analytics capability across the organisation. Tertiary qualifications in a relevant discipline,...",
Big Data Engineer,Capgemini Australia,sydney,"You will support software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data delivery...",
Data Manager - Workforce Management,Serco Group,sydney,"Experience managing a team of data analysts. Lead and manage a team of data analysts. Reporting to the Workforce Management (WFM) Program Director, you will...",
Data Scientist,HAYS,sydney,"Data processing platform expertise (Hadoop, Spark, etc) with practical skills. Data science concepts (i.e., predictive algorithms, cognitive computing etc) and...",
"Manager, Information and Data Insights",Department of Justice and Community Safety,sydney,"In order to produce good intelligence, analysts need good data. The Information and Data Insights team are the data and information experts in CAV....",
Senior Data Scientist,Talent International,sydney,Strong data management. The Data Scientist will posses the following experience:. This is an exciting opportunity to join a leading organisation on a 6 month...,$900 - $960 a day
data analyst / technical ba,Randstad,sydney,"Proven ability in data mining and data mapping. Seamless data migration between systems. Strong analyst, systems and reporting background....",
Lead Data Security Analyst,Preacta Recruitment,sydney,"At this leading professional services organisation, the Lead Data Security Analyst will have a deep understanding of data environments and data movement,...",
Lead Data Scientist,Greythorn,sydney,10 years Data Science experience. Work with a cutting edge Data Science/Artifical Intelligence team consulting to some of Australia's most prestigious clients....,
Data Scientist - Utilities Retail,Michael Page,sydney,Experience working with Data Engineers and Analysts. Mid size organisation looking to expand their Data capacity....,
IT Senior Business Analyst (Data),Adaps,sydney,"(How data is used). A new Data Strategy Program. Minimum 7 years Business Analyst experience mandatory. Additionally, a background working on strategic data...",
Database Analyst,DFP Recruitment Services Pty Ltd,sydney,"Primary point of contact for data trouble shooting, configuration management support, data bulk downloads. Data Geoscience software including Petrel, Geoframe...",
Lead Data Scientist,Experis,sydney,10 years Data Science experience. Work with a cutting edge Data Science/Artifical Intelligence team consulting to some of Australia's most prestigious clients....,
Production Database Administrator,Altablue,sydney,Finding root causes of data issues and ensuring data is compliant with defined data standard. The data support analyst is responsible for dealing with a wide...,
Senior Data Scientist,Ensure Recruitment,sydney,"We are currently looking for a Senior Data Scientist for a leading company based in Melbourne CBD. The role is permanent, with plenty of scope for personal and...",
TECHNOLOGY AND DATA LEAD,Staite Henningsen Klein (SHK),sydney,You will have carriage of data migration as the organisation achieves a singe point of truth. The Technology and Data stream drives the usage of the Agile...,
Data Analytics Manager - Workforce Management,Hudson,sydney,Lead a team of analysts to deliver data analysis project. As the data analysis manager for a workforce management project you will be responsible for leading a...,"$95,000 - $105,000 a year"
Machine Learning Engineer,Reesby Recruitment,sydney,Working with data. 3-12 month rolling contract (permanent roles also available)....,"$900 - $1,300 a day"
Senior Data Scientist,Robert Walters,sydney,Leading analytic experiments within data science and automation teams. A leading Australian financial institution is seeking a Senior Data Scientist to play a...,
TECHNOLOGY AND DATA LEAD,SHK,sydney,You will have carriage of data migration as the organisation achieves a singe point of truth. The Technology and Data stream drives the usage of the Agile...,
Project Manager - Enterprise Systems Data Migration,Peoplebank,sydney,Work with technical resources such as data analyst. The successful candidate will be able to demonstrate experience with projects that involve enterprise...,
Global Data - Mortgages Analyst - Sydney,Bloomberg,sydney,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Data Analytics Analyst,IQVIA,sydney,"Manages health related data, updates and analyses data to ensure data integrity. Ensures the data received from suppliers is allocated to the correct data...",
Data and Information Analyst,Agency for Clinical Innovation,sydney,"Demonstrated high level skills to clean, structure and validate data, develop appropriate models using multiple data sources, program new statistical analyses...","$110,961 - $126,496 a year"
Junior Data Analyst,Perigon Group,sydney,"You will be responsible for conducting data integrity checks, entering large volumes of data into MRI and reviewing results....",$25 - $30 an hour
"Data Analyst, Data Governance & Management",Cancer Institute Division,sydney,Exciting opportunity for an experienced Data Analyst to join a team specialising in data management. This is a multifaceted role providing business and...,"$95,426 - $113,183 a year"
"Information Analyst Data Analytics, Office of Quality and Pe...",Western Sydney University,sydney,Student load data management. Maintaining data integrity and quality standards at all time. The Information Analyst will assist in the provision and analysis of...,"$101,964 - $110,022 a year"
Cross-Border Data Analyst - Macquarie Park,DANONE,sydney,Previous experience in a similar Data Analyst role. As our Cross-Border Data Analyst you will draw valuable insights from data so we can make business decisions...,
Data Analyst and Insights,Deputy,sydney,"3-5 years experience in a Data Analytics role. As a Data Analyst you will play a pivotal role in our global strategy and execution, and you’ll have the...",
Analyst – Market Data Utility,ANZ Banking Group,sydney,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Data Analyst,Robert Half Australia,sydney,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Data Scientist,THE ICONIC,sydney,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
Data Analyst - Airline Catering,Gate Gourmet,sydney,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Data Analyst - Sydney,Ernst & Young OM,sydney,"You will be involved a variety of activities such as gathering technical requirements, data analysis, data profiling, ETL, data modelling, data visualisation or...",
Data Operations Analyst - Maternity Leave Contract - Part Ti...,Munich Re,sydney,"Data Operations Analyst - Maternity Leave Contract - Part Time (m/f/d). Continually improve process efficiency, data quality, reporting, controls, documentation...",
"Analyst, Enterprise Data Management",Macquarie Group Limited,sydney,"In addition, you will work closely with the stakeholders to assess data quality by identifying critical data, data lineage, data controls, establish metrics for...","$80,000 a year"
Data Warehouse Test Analyst,DX Solutions,sydney,"Testing on Data Warehouse projects. We looking to consolidate multiple BI tools, data marts and DWH’s into a common platform to have readily available data to...",
Local Data Intelligence Analyst,HERE Technologies,sydney,"Bachelor’s degree in data Analysis/Science, GIS or related field. You have the ability to extract, manipulate and transform different data formats (e.g....",
Data and Reporting Analyst,BNY Mellon,sydney,Coordinates production support activities for systems and related subsystems to ensure the integrity of computer generated data....,
Data Analyst,WiseTech Global,sydney,"Demonstrate strong data exploration and modelling abilities. You are a data analyst who will play a key role in the technical design, implementation and...",
Data Analyst,Interpro,sydney,"Experienced in data analysis, data reporting, data quality, root cause analysis, trouble shooting, recommending fixes and operational reporting improvement...",$700 a week
Data Assistant,Reserve Bank of Australia,sydney,Working as part of a data management team in the Economic Group you will prepare graphs and process statistical data for internal use and external publications....,
Data Analyst,Starcom,sydney,"Troubleshoot data quality issues that can arise from data load processes. Collect, clean and send data to the analyst for building ad-hoc, complex business...",
CRO – Data Analyst,TKR Group,sydney,"Min 3 years experience working as a Data Analyst / CRO Specialist. Knowledge of data science is preferred. Digital Analytics, data analysis tools a must (Google...",
"Analyst, Investment Analytics and Data",Dimensional Fund Advisors,sydney,"Analyst, Investment Analytics and Data. Perform regular and ad hoc data validation of security reference and financial statement data, ensure data accuracy, and...",
Data Analyst - Group Regulatory Risk,AMP Limited,sydney,"Excellent data management skills, including proven ability to identify detailed gaps in data quality, perform data profiling and standardization (e.g....",
Data Analyst (2 month contract),BNP Paribas,sydney,"Data mining of excel databases. Data gathering, analysis & development of tracking & reporting solution for our Trust Year End timetable (wallchart)....",
Data Scientist,THE ICONIC,sydney,"A senior and well experienced Data Science practitioner with at least 6+ years of experience, who has done their time in the dark deep mines of data, built...",
"Business Analyst, Data Governance and Management",Cancer Institute Division,sydney,Exciting opportunity for an experienced Business Analyst to join a team specialising in data management. Please outline your experience and what your role was...,"$110,961 - $126,496 a year"
Senior Data Analyst,icare NSW,sydney,Work on and manage data integrity and data cleanse initiatives for the business. Icare is currently seeking an experienced Senior Data Analyst with a commercial...,"$108,044 a year"
Litigation Technology Analyst (Global eDiscovery & Data Advi...,Baker McKenzie,sydney,"Our eDiscovery and Data Advisory function sits within this team. Coordinate the loading of data, as necessary, obtained from vendors into any firm related...","$90,000 - $100,000 a year"
"Analyst, Data Management",NAB - National Australia Bank,sydney,Interpret complex data and be able to provide meaningful insight by identifying any issues. Permanent Full time....,
Data Analyst (Marketing),SafetyCulture,sydney,Ability to use business intelligence & data visualisation tools. You love reliable and accurate data collection and reporting....,
Costing Analyst (Finance Data),Western Sydney Local Health District,sydney,The Costing Analyst (Finance Data) is responsible for assisting the Senior Costing Analyst in all matters relating to Clinical Costing across Western Sydney....,"$95,426 - $113,183 a year"
Senior Data Analyst- Contract,Munich Re,sydney,Data analysis to ensure accurate data. Be risk aware of the consequences of poor data quality and highlight consistent issues in data to Data Leadership for...,
Database Analyst,Colliers International,sydney,"Skill and experience in accurate data entry. Assist operators to provide analytical data and market research for use in submissions, Information Memorandums and...",
NSW Government Data Analytics,KPMG,sydney,"Data Engineer / Analyst /Information Management. Define and deliver enterprise information management frameworks that address data lineage, data dictionaries,...",
Data Analyst,Sanofi,sydney,We are looking for an experienced Data Analyst to join our team. In this role you will be responsible for managing the ANZ commercial Data Warehouse (Athena) by...,
Data Scientist,Hyper Anna,sydney,This is a client-facing role and you'll be the go-to Data Scientist responsible for solving our clients data analytics’ problems....,
"Graduate/Junior Data Analyst, Norwest, Sydney, Excellent Rol...",inDmand,sydney,"The role will comprise of most facets of Data and Analytics in 2019 (Machine Learning Techniques, Data Science principles, AI initiatives) and underlying this...","$75,000 - $90,000 a year"
Data Scientist - Sydney,Freelancer.com,sydney,Proven experience as a data scientist or analyst. Experience in data mining. Present information using data visualisation techniques....,"$70,000 - $110,000 a year"
"Data Analyst - Records Services, Core Business Services - Me...",Ernst & Young OM,sydney,"The role of a Data Analyst will include conducting Data Assessment against compliance, reporting results and highlighting insights across large volumes of data....",
"Data Analyst - interrogating, manipulating, analysing, repor...",Naviro Pty Ltd,sydney,"Providing subject matter expertise, data extracts, data dictionaries, reports and other documentation to support the work of the Data Custodian and the wider...",
Data Scientist (Maintenance Support),UGL Limited,sydney,Analyse data environment and develop a three-year data growth plan. Data Scientist (Maintenance Support)-235255....,
Data Analyst - R/SAS - Campaigns - International Brand!,AUREC,sydney,+2 years working as a Campaign Analyst / Insights Analyst / Modellor. This is a fantastic opportunity for a Data Analyst to join work on one of the largest...,$400 a day
Data Analyst - R/SAS - Campaigns - International Brand!,Aurec Human Capital Group,sydney,+2 years working as a Campaign Analyst / Insights Analyst / Modellor. This is a fantastic opportunity for a Data Analyst to join work on one of the largest...,
Junior Data Analyst,Genesis IT&T Pty Ltd,sydney,This will require pulling data together from various data sources and aggregating them together such as dashboard on a monthly basis....,
Data Analyst,PMWorks,sydney,"My client, a government organisation are looking for an experienced Data Analyst to join their team. Providing data analysis and recommendations....",
Senior Data Centre Infrastructure Analyst,Macquarie Group Limited,sydney,In the role of a Data Centre (DC) Infrastructure Analyst you will be part of the Global Data Center Management team whose responsibility is the provision of...,
HR Systems & Data Analyst,Study Group,sydney,"We are looking for a highly efficient HR Systems & Data Analyst who will be responsible for monitoring our people data and all Human Resources systems globally,...",
Data Analyst,Talenza,sydney,"Data Analyst (Contract 6-12 months, 600 - 700 p.d). Proven working experience as a data analyst in large data focused projects involving operational and...",
Data Analyst | 12-Month Cnntract,Hudson,sydney,As a Data Analyst you will:. Perform data cleansing and manipulation. Perform deep dives and investigations as you will manage large amounts of data....,$900 a week
Data Analyst,Clicks IT Recruitment,sydney,"Data Analyst/Report Analyst. Immediate opportunity for a Data Analyst with strong excel report writing, data manipulation and extraction experience....",
Data Scientist,Australian Securities Exchange (ASX),sydney," Gained a good level of knowledge and experience in data structures, data mining, data transformation and. Theoretical Data Science (e.g....",
Data Analyst - Funds Administration,Perigon Group,sydney,"We require a talented Data Analyst, with exposure across funds administration business model, to join a top tier investment bank in supporting their Year End...",
Data Scientist,Freshwater Group,sydney,"Manage data sets. The Data Scientist will:. Strong data analysis and algorithm development skills are necessary for this role, with expertise in R and Python....",
Researcher and Data Analyst,HAYS,sydney,Researcher and Data Analyst role available in Sydney’s CBD with a state government department for 3 months....,$50 - $60 an hour
Customer Facing Data Scientist,DataRobot,sydney,"Enabling customers to solve complex data science problems using DataRobot - including problem framing, data preparation, model building, model deployment, model...",
Junior Data Analyst | Consumer Credit,Attribute Consulting,sydney,Junior Data Analyst (SQL). 1 - 2 Years Data Analysts Experience (Ideally Financial Industry). A highly respected data department is currently searching for 2...,$400 - $500 a day
Data Scientist,Macquarie Group Limited,sydney,5 + years' experience of building models and deriving insights in a position as an Analyst or a Data Scientist....,
Instructor - Part Time Data Analytics,General Assembly,sydney,"You have fluency with Excel, SQL and Tableau, and in your role you've been responsible for cleaning messy data, analyzing the data and presenting your data...",
Data Analyst,Paxus,sydney,"Lead media client looking for a skilled Data Analyst to manage their data needs with focus on website data and content, permanent position....",
Data Scientist,Munich Re,sydney,"Data Scientist (m/f/d). Data Analytics and Modelling. Identifies what data, both internally and externally, are available and relevant, as well as leveraging...",
Senior Data and Reporting Analyst,Minter Ellison Lawyers,sydney,"In your role as a Senior Data and Reporting Analyst your duties will include:. Peer reviewing data solutions, reports and data packs provided by other members...",
"Data Analyst, Capital Markets",Attribute Consulting,sydney,"Data Analyst / Information Management. We have a new opportunity for a Data Analyst with a leading company, the team are highly focused on Capital Markets, Meta...",$650 - $800 a day
"Analytics Lead, Data & Platforms",Quantium,sydney,You’ll be a career Analyst or Data Scientist. You’ll be joining the Data and Platforms Team as their Lead Analyst....,
"Master Data Officer, Clerk Grade 1/2 - 180028",Department of Education,sydney,"Job Category Analyst. Master Data Officer, Clerk Grade 1/2 - 180028. Provide accurate word processing, spreadsheet and data entry support....",
HR Data Analyst,Attribute Consulting,sydney,A leading Australian Organisation are in search for an experienced Data Insight Analyst to join their team....,
Data Analyst – 2 Month Contract,Anton Murray Consulting,sydney,"Data mining of excel databases. Data gathering, analysis & development of tracking & reporting solution for our Trust Year End timetable (wallchart)....","$100,000 - $150,000 a year"
Data Analyst,GMT People,sydney,Our Federal Government client client is seeking an experienced Data Analyst to join their Enterprise Data Warehouse Team....,
Business Analyst – Data Quality - 6 month contract,Macquarie Group Limited,sydney,We are looking for someone that has a good technical background in writing Data Quality and Business rules as well as strong working knowledge of Data Tools...,
Data & Integration Specialist,Lendlease,sydney,You will mentor other data analysts to ensure data governance procedures are consistently followed along with creating and maintaining common data dictionaries...,
Data Analyst - International Freight,Insync Personnel,sydney,They are currently seeking a Data Analyst to join their Customer Service team. Analysing client data in Excel....,"$60,000 a year"
Data Analyst,Programmed,sydney,"Working with over 250,000 lines of data. Providing accurate data for daily and weekly reports. This role will see you effectively work with the Continuous...",
Data Scientist (Computer Vision & Deep Learning Specialist),Nearmap,sydney,"You will work within a team of data scientists, statisticians and engineers. You’re capable of moving well beyond pre-trained keras models, eager and capable of...",
Information Management/Data Management Business Analyst,Macquarie Group Limited,sydney,"This will include understanding data usage across the Group, detailing data lineage and capturing data risks and control within the end-to-end data flow....",
Digital Data Scientist,The Cancer Council New South Wales,sydney,"Advise and mentor internal customers on the subjects of digital data management, database structure and coding, historical use of data, test design and response...",
Data Analyst - Pricing,Niche212,sydney,You have a minimum of 2 years’ experience in working on excel at an advanced level analysing data and producing insights....,
Data Analyst - Contract,Morgan McKinley,sydney,"You will be a true data specialist who is used to getting data out form the data warehouse, manipulating data and turning it into insights and engagement...",$450 - $600 a week
Data Analyst,Total Resource Solutions,sydney,Data Analyst – NSW Government. Data Preparation using source data files. A Data Analyst is required by a NSW Government Department in Ashfield on an initial 2...,$88.50 an hour
Data Scientist/ Engineer,Quantexa,sydney,"Proven big data experience, either from an implementation or a data science prospective; Manage, transform and cleanse high volume data;...","$71,000 - $94,000 a year"
Data and Visualisation Specialist,GWF,sydney,Work with our data modeller to create efficient data views by understanding the data model. Train analysts and report builders in Tableau....,
Data Analyst - Permanent Opportunity - R expert,Infopeople,sydney,"I am looking for a Data Analyst with a minimum of 2+ years of commercial hands-on experience in analysis of data, (including data processing, creating pipelines...",
Data Analyst - Research,ARG Workforce,sydney,Support the data analyst and economic statistical team. Karlka Recruiting Group has partnered with a State Government Agency to engage a Research Data Analyst....,
"Senior Data Analyst, Business Insights",Atlassian,sydney,"You are a proven data analyst who is strong in SQL and statistical tools to interpret data (e.g. We're looking for a difference maker, a thoughtful and diligent...",
Technical Business Analyst - Data BA,Profusion Group,sydney,"Proven skills in complex data mapping, validation and analysis. Experience working in BI/DW projects with strong understanding of Data flows/ETL....",$700 - $800 a week
Data Analyst,DXC Consulting,sydney,"Strong background in data analysis, data mapping and transformation, and ideally data modelling. Enrich collected data from multiple data sources and turn it...",
Data Analyst,Bluefin Resources,sydney,"Perform tasks including data cleansing, data transformation, data analysis and data visualisation using analytical tools....",$300 a day
Data Analyst,FourQuarters,sydney,Gathering and manipulating data in excel (using pivot table and functions such as vlookup) to create the relevant data sets....,
Jnr Business Analyst / Data Specialist,Peoplebank,sydney,"Enforce data integrity, quality, and standards for all data. Supply Chain Master Data role. Variety of levels consider from graduate to Business Analyst....",$496 a day
Google Firebase Data Analyst,Perigon Group,sydney,"Senior Data Analyst will work with teams (product, marketing, engineering, data science, CX and business owners, etc.). Optimised Data funnel and insights....",
Data Governance Analyst,Finite IT,sydney,"Data Governance Analyst. Reporting to the Data Governance Manager, the Data Governance Analyst role will be primarily responsible for change management and...",
Data Analyst,Michael Page,sydney,Our client is a reputed government organisation seeking experienced Data Analyst to demonstrate extensive contemporary knowledge and skills in the management of...,
Data Analyst,ARG Workforce,sydney,Minimum 3-5 years experience with data in licencing and registration system data models. Karlka Recruiting Group has partnered with a Federal Government Agency...,
Data Analyst,Peoplebank,sydney,"Are you an up and coming Data Analyst with strong interests in data quality, security, governance and policy? You will be joining a high-peforming team of Data...",
Data Engineer,THE ICONIC,sydney,"A senior and well experienced Data Science practitioner with at least 6+ years of experience, who has done their time in the dark deep mines of data, built...",
Data Analyst,Kelly Services,sydney,Qualifications in data science and/or intelligence. Examine additional data management opportunities for the intelligence team....,
Data Analyst,Manpower,sydney,You will work with a data analyst to complete this project in a timely and effective manner. An exciting opportunity has become available for a data analyst to...,
Tableau Data Analyst,Morgan McKinley,sydney,Are you a data vis expert. This is a chance to really stamp your data analytics expertise on this organisation and provide insights that have a real impact on...,"$100,000 - $120,000 a year"
Data Analyst,Progressive Recruitment,sydney,"The Data Analyst will be comfortable preparing big data infrastructure to be analysed by Data Analyst. The ideal Data Analyst will design, build and integrate...",
Data Analyst,Charterhouse,sydney,"Our client based in Ashfield, are looking for a Data Analyst to join the team. To be successful in this role you must have a high level of data comprehension...",
Data Scientist - Small Consultancy - $120K - $180K + Super,Hyre Pty Ltd,sydney,"You will be working with large sets of legacy data. A background in Maths, Data Analysis, Actuarial, or Physics would be an advantage....","$120,000 - $180,000 a year"
Business / Data Analyst,Charterhouse,sydney,Data Preparation using source data files. Our NSW Government client are currently seeking a Business / Data Analyst for an opportunity in Ashfield....,$88 an hour
Data Analyst/Lead – Immediate Start!,Aurec Human Capital Group,sydney,"Seeking Data Analysts for one of the largest Programs in NSW. Provide gathered, cleansed and created data to data partners in agreed formats....",
