title,company,location,summary,salary
"Analyst, Corporate Services",Yarra Trams,,Generating ideas to improve the business by using data available across the business to identify trends and patterns....,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,Melbourne VIC,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Specialist and Scientist,Deakin University,Melbourne VIC,This role requires an experienced Data Specialist with sound knowledge working on the statistical data and involve in maintaining high standard of data record...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Systems Analyst,ANZ Banking Group,Melbourne VIC,"Internally, this role is referred to as an Analyst. As a Systems Analyst it is expected that you will be a go-to person within the squad....",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Product Owner – Data Ecosystem Adoption,ANZ Banking Group,,"Background working as a data analyst/ data scientist. Make our Data Ecosystem so compelling that ANZ is workplace of choice for data scientists, analysts and...",
Business Systems Analyst,Transparency IT,,Competence in needs analysis and data gathering from users and project stakeholders. Our client is looking for someone who has experience in all the standard...,
Senior Analyst,Deloitte,,"Plan, manage and review work on multiple audit engagements, adhering to tight deadlines without compromising qualityIdentifying and preparing papers for...","$68,000 a year"
Product Analyst,Envato,,Experience with big data - an advantage (this will help you collaborate with our Data Platforms Team). To shed some light on what life is like as a Product...,"$90,000 - $120,000 a year"
"Analyst, Corporate Services",Yarra Trams,,Generating ideas to improve the business by using data available across the business to identify trends and patterns....,
Cognos Reporting Analyst,Granite Consulting,,Motivated and confident performer with a proven record of providing data driven insights back to the business for optimal business performance....,
"Research Assistant, Analytics & Research",S&P Global,,"A) Sourcing data – both external economic and financial data (e.g.  Self-starter in sourcing, and attentive to details of, research data....",
Data Scientist,Ambition,,"In this role, you will be responsible for wrangling data, performing statistical analysis, building Machine Learning algorithms, as well as prototyping,...",
"Network Analyst (Sydney, Adelaide, Brisbane, Perth and Melbo...",Tata Consultancy Services (TCS),,"Network Analyst (Sydney, Adelaide, Brisbane,Perth, Darwin, Hobart and Melbourne). Specifications data models and diagrams in the development configuration and...","$60,000 - $110,000 a year"
Business Analyst - Research and Revenue Accounting Services,Monash University,,As the Business Analyst you will be providing a range of analyst services to support the business and strategic needs of stakeholders in Research and Revenue...,"$87,249 - $95,695 a year"
Data & Reporting Analyst,Viva Energy,Melbourne VIC,"In this opportunity of Data and Reporting Analyst, you will be responsible in provide configuration, technical and administration support for our reporting and...",
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,Melbourne VIC,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
Systems Analyst,ANZ Banking Group,Melbourne VIC,"Internally, this role is referred to as an Analyst. As a Systems Analyst it is expected that you will be a go-to person within the squad....",
Campaign Performance Analyst,AustralianSuper,,"Strong technical skills in the use of data visualization tools (Tableau), data mining tools including advanced SQL with Google Marketing Platform Suite...",
Senior Reporting & Performance Analyst,AMP Limited,,"Knowledge of data warehousing and data modelling strategies (Kimball, Inmon) desirable. Working with stakeholders , BPR Manager & Senior Business Analyst to...",
Cognos Reporting Analyst,Talent International,,Cognos Reporting Analyst. Motivated and confident performer with a proven record of providing data driven insights back to the business for optimal business...,
Data Engineer (Big Data),Shelde,,Previous experience working with large data sets (>10TB) from multiple sources (including stream sources) and utilising Big Data tools and techniques to prepare...,
"Fraud Analyst, Japanese Speaker",Square,,Understand our risk systems and investigate account patterns through data analysis. Square's Risk and Fraud team is seeking a highly motivated Fraud Analyst to...,
Senior Data Scientist,Shelde,,"You will have proven Data Science work experience, with a background as a Data and/or Business Analyst being viewed as favourable....",
Senior Data Analyst - Workday,PS&C Group,,Detailed data analysis and data set management. Prior experience working as a Senior Data Analyst or similar positions with Workday Integration projects....,
Cx Operations Senior Analyst,Accenture,,"Procurement Operations Senior Analyst. 1-3 years of procurement experience as a buyer, purchaser, procurement analyst:....",
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
Flex Business Services Analyst,Brightstar,,"Support data management through The continued upkeep of data. Reporting to Business Services Team Leader, as well as partnering with Finance, Operations and...",
Data Specialist and Scientist,Deakin University,Melbourne VIC,This role requires an experienced Data Specialist with sound knowledge working on the statistical data and involve in maintaining high standard of data record...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,Melbourne VIC,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
Systems Analyst,ANZ Banking Group,Melbourne VIC,"Internally, this role is referred to as an Analyst. As a Systems Analyst it is expected that you will be a go-to person within the squad....",
Flex Business Services Analyst,Brightstar Wireless,,"Support data management through The continued upkeep of data. Reporting to Business Services Team Leader, as well as partnering with Finance, Operations and...",
Senior Financial Reporting Analyst,Northern Trust Corp.,,"Unit Pricing, Business Process Analysts, Client Services, Operations and Technology). Who we are....",
Lead Business Analyst,Fusion Professionals,,"Analysis, problem / data / systems / process / business / strategic business. Due to growth within our company we are in search for a talented Lead Business...",
Analyst – Transaction Banking & Wholesale Lending,ANZ Banking Group,,"Significant experience in one or more Analyst roles previously e.g. System Analyst, Business Analyst, Data Analyst, Process Analyst,....",
Service Desk Analyst L1 – Melbourne (Full Time/ AX_161_JP),Axiom Technologies,,IT Service Desk Analyst. Weighs up options using the available data. Seeks out and uses factual data when available....,
Project Assurance and Reporting Analyst,Robert Half Australia,,Conduct analysis on project data and provide insight to management. Seeking a Project Assurance and Reporting Analyst who can go above and beyond to ensure the...,$35 an hour
Commercial Finance Analyst - APAC,UiPath,,"Commercial Finance Analyst, Key Responsibilities:. The Commercial Finance Analyst will access various systems (Salesforce, NetSuite, Insight Squared, etc.)....",
Systems Analyst - Shared Services,David Jones,,We are looking for an experienced IT Systems Analyst to join our growing Information Technology team. Excellent analytical and research skills with the ability...,
Senior Data Analyst - Based in Canberra,Beaumont People,,"Senior Data Analyst. The Senior Data Analyst is responsible for the technical design, implementation and continuous improvement of a comprehensive reporting...","$86,723 - $91,157 a year"
Senior Capital and Funding Analyst,ME Bank,,"Senior Capital and Funding Analyst. Popular culture – that’s not a claim, we’ve got the data to prove it....",
Data Specialist and Scientist,Deakin University,Melbourne VIC,This role requires an experienced Data Specialist with sound knowledge working on the statistical data and involve in maintaining high standard of data record...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Data Analyst,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. As a Data Warehouse and BI generalist you will bring end to...",
"Business Analyst, Technical",Alfred Health,,"Analysis of processes and/or data. Web based data collection and management utilities,. A position has become available for a Business Analyst, Technical in the...",
Lead Business Analyst,Fusion Professionals,,"Analysis, problem / data / systems / process / business / strategic business. Due to growth within our company we are in search for a talented Lead Business...",
Senior Financial Reporting Analyst,Northern Trust Corp.,,"Unit Pricing, Business Process Analysts, Client Services, Operations and Technology). Who we are....",
GHD Digital - Asset Data / Business Analyst – SYDNEY / MELB...,GHD,,GHD Digital - Asset Data / Business Analyst – SYDNEY / MELB / BRIS / PERTH - BRI02608. Our Data and Analytics team understand that big data means nothing...,
Lead Business Analyst,NAB - National Australia Bank,,"You’ll work with people from all parts of NAB, including other Business Analyst, Subject Matter Experts, Project Managers, Data Analysts, Product Owners, Scrum...",
Insurance Business Analyst,Link Group,,Previous Business Analyst experience essential. Proven experience investigating data and delivering recommendations/solutions....,
2x Reporting Analyst - 4 month contract,Greythorn,,Exciting project! Competitive rates of pay Immediate start Work as part of a collaborative team generating complex reports using Power BI Work generating...,
2x Reporting Analyst,Experis,,Exciting project! Competitive rates of pay Immediate start Work as part of a collaborative team generating complex reports using Power BI Work generating...,
"Network Analyst (Sydney, Adelaide, Brisbane, Perth and Melbo...",Tata Consultancy Services (TCS),,"Network Analyst (Sydney, Adelaide, Brisbane,Perth, Darwin, Hobart and Melbourne). Specifications data models and diagrams in the development configuration and...","$60,000 - $110,000 a year"
Data Engineer / Analyst,Peoplebank,,The Data Engineer/Analyst will be responsible for ensuring that our client's assets are supported and maintained in adherence with Service agreements with a...,
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,Melbourne VIC,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
Systems Analyst,ANZ Banking Group,Melbourne VIC,"Internally, this role is referred to as an Analyst. As a Systems Analyst it is expected that you will be a go-to person within the squad....",
Business Analyst,Amplifon,,"Maintain business applications collecting service data, analyzing KPI’s and operational performance. Solid Business Analyst capabilities, experienced at being...",
Project Analysts/Coordinators,Terra Firma,,"You have experience in analysing and interpreting data, risk & issue management, project reporting and scheduling....",
Senior Data Scientist,Shelde,,"You will have proven Data Science work experience, with a background as a Data and/or Business Analyst being viewed as favourable....",
"Fraud Analyst, Japanese Speaker",Square,,Understand our risk systems and investigate account patterns through data analysis. Square's Risk and Fraud team is seeking a highly motivated Fraud Analyst to...,
Data Analysis and Reporting Advisor,HAYS,,"As a data analyst you will be tasked with, but not limited to the following:. A vacancy now exists for a data analyst to join an extremely successful and high...",
"Cyber Analyst- Melbourne, VIC (Contractual/ AX_214_JP)",Axiom Technologies,,Weighs up options using the available data. Seeks out and uses factual data when available. Systematically analyses the pros and cons of an issue and supporting...,
Behaviour Therapist,Nextt Health,,You will receive full in-house training from our team of Board Certified Behaviour Analysts and Clinicians before being placed on to our programs;...,
Business Analyst,Belgravia Leisure,,Interpreting and providing Data. As Business Analyst you will possess and demonstrate the following essential skills:....,
Data Scientist,Michael Page,,"Create custom segmentation's (clusters) from a variety of data sources. Experience working with Cloud(AWS, Azure)/ Big Data (Hadoop) technologies nice to have ....","$100,000 - $120,000 a year"
Instructor Lead - Data Science Immersive (Full-time),General Assembly,,Deepen your own skills by guiding students through a rigorous journey where they begin as driven novices and leave as empowered data analysts and scientists....,
Data Specialist and Scientist,Deakin University,Melbourne VIC,This role requires an experienced Data Specialist with sound knowledge working on the statistical data and involve in maintaining high standard of data record...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Data Analyst,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. As a Data Warehouse and BI generalist you will bring end to...",
"Senior Analyst, Marketing",MasterCard,,"Senior Analyst, Marketing.  Are you passionate about data driven marketing? Who is Mastercard?...",
Lead Data Analyst,Davidson Recruitment,,The Lead Data Analyst will be responsible for:. They are seeking a Lead Data Analyst to drive and manage a team!...,
Data Scientist / Machine Learning (blockchain),Crypto Recruit,,Work with other Data Experts and Engineers to develop our in-house data science library and pipeline. Data mining and modelling experience using mainstream...,"$100,000 - $150,000 a year"
Marketing Analyst | Retail | Immediate Start,Michael Page,,"The Marketing Analyst will be responsible for marketing operational processes. To be an integral part of the Marketing Team, reporting to the Head of Marketing,...",
GHD Digital - Asset Data Scientist – CANBERRA,GHD,,"Our Data and Analytics team understand that big data means nothing without intelligent insights. Reporting to the Practice Director, Data & Analytics, the Data...",
Business Analyst,Amplifon,,"Maintain business applications collecting service data, analyzing KPI’s and operational performance. Solid Business Analyst capabilities, experienced at being...",
Data Engineer / Analyst,Peoplebank,,The Data Engineer/Analyst will be responsible for ensuring that our client's assets are supported and maintained in adherence with Service agreements with a...,
Intermediate Data Scientist,Talentpool Recruitment,,2-3 years experience building and implementing data products which allow greater visibility on how data affects the overall business success....,
Senior Campaign Analyst,Origin Energy,,"Proficiency with data and analytical tools such as SAS, SQL, Python, Java. Strong data analysis skills, developed through tertiary study and/or significant...",
Technology Analyst - IT Services - Brazil,ITL Australia,,3+ yrs of relevant experience • Tertiary Qualification in IT / Computer Science / related discipline.• Hands on experience on below BMC products on Linux...,
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Senior Data Analyst - Based in Canberra,Beaumont People,,"Senior Data Analyst. The Senior Data Analyst is responsible for the technical design, implementation and continuous improvement of a comprehensive reporting...","$86,723 - $91,157 a year"
Service Desk Analyst L1 – Melbourne (Full Time/ AX_161_JP),Axiom Technologies,,IT Service Desk Analyst. Weighs up options using the available data. Seeks out and uses factual data when available....,
Marketing Analyst | Retail | Immediate Start,Michael Page,,"The Marketing Analyst will be responsible for marketing operational processes. To be an integral part of the Marketing Team, reporting to the Head of Marketing,...",
Client Onboarding/ KYC Specialist,Think Markets,,Client data handling and client services experience; The Client Onboarding Analyst will be the first point of contact for clients in relation to account opening...,
"Business Analyst (Sydney,Adelaide,Brisbane,Perth,Darwin,Hoba...",Tata Consultancy Services (TCS),,Ability to query complex data warehouses and aggregate data for strategic reporting; Five or more years of experience in Business Analyst role & Analytics space...,"$60,000 - $110,000 a year"
Senior Campaign Analyst,Origin Energy,,"Proficiency with data and analytical tools such as SAS, SQL, Python, Java. Strong data analysis skills, developed through tertiary study and/or significant...",
Information Security Analyst,PRA,,Information Security Analyst (Contract). An opportunity with one of our key clients has become available for an Information Security Analyst to join their...,$800 - $850 a week
Data Scientist,Dixon Appointments,,"To manipulate data and draw insights from large data sets. This position requires a marketing, data, statistical, analytical and programming expertise ensuring...",
"Data Developer, Data Architect, Data Analyst, Big Data",InfoCentric,,"Data Developer, Data Architect, Data Science, Big Data, Tech Lead, Senior ETL Developer, Data Analyst. Data Scientists and Analysts | R, Python, SAS....",
Test Analyst - Payroll Demerger,Granite Consulting,,Test Analyst – Payroll Demerger. Identify test environments and appropriate test data to execute testing....,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Reporting Analyst,Launch Recruitment,,Assisting the Reporting & Performance team with data integrity and ensuring timeliness of all data is supplied for input into other systems....,"$1,200 a day"
Data Scientist,Dixon Appointments,,"To manipulate data and draw insights from large data sets. This position requires a marketing, data, statistical, analytical and programming expertise ensuring...",
"IT Service Desk Analyst – Melbourne, VIC ( Casuel/ AX_213_JP...",Axiom Technologies,,Weighs up options using the available data. Seeks out and uses factual data when available. Systematically analyses the pros and cons of an issue and supporting...,
Research / Investor Services Analyst,FourQuarters,,Research / Investor Services Analyst. Research / Investor Services Analyst role required within a well established and growing investment related business....,
Behaviour Therapist,Nextt Health,,You will receive full in-house training from our team of Board Certified Behaviour Analysts and Clinicians before being placed on to our programs;...,
Analytics Coordinator,Performics,,"The role requires you to wear two hats, part implementation specialist, and part data analyst. Strive to identify improvements beyond analytics & data....",
Senior Insights Analyst - Belong,Telstra,,Develop data analysis and ongoing insights leveraging multiple data sources that test hypotheses and correspond to business performance metrics....,
PMO Performance and Reporting Analyst,Paxus,,Prepare investment committee reporting packs Perform data analysis of financial data and figures to derive an aggregated view of all initiatives within the...,
Instructor Lead - Data Science Immersive (Full-time),General Assembly,,Deepen your own skills by guiding students through a rigorous journey where they begin as driven novices and leave as empowered data analysts and scientists....,
Senior Strategic Analyst – CX,Latitude Financial Services,,We need a high performer who is passionate about using data & analytics from customer feedback and other omni-channel related data to drive actionable insights...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Specialist and Scientist,Deakin University,Melbourne VIC,This role requires an experienced Data Specialist with sound knowledge working on the statistical data and involve in maintaining high standard of data record...,
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,Melbourne VIC,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
GHD Digital - Spatial Analyst - Melbourne,GHD,,GHD Digital - Spatial Analyst - Melbourne - MEL01420. Data visualisation and production of high quality cartographic outputs;...,
Business Analyst,Programmed,,"Looking for a flexible Business Analyst to work with reactive data, which can start immediately. Must be a data driven person who is used to working with data...",
Integrated Business Planning (IBP) Analyst,NIKE INC,,Effectively process data into meaningful information to reveal actionable insights (connect the dots to present complex information quickly and clearly)....,
PMO Performance and Reporting Analyst,Paxus,,Prepare investment committee reporting packs Perform data analysis of financial data and figures to derive an aggregated view of all initiatives within the...,
Analytics Coordinator,Performics,,"The role requires you to wear two hats, part implementation specialist, and part data analyst. Strive to identify improvements beyond analytics & data....",
SEM Analyst,Envato,,"Extract, manipulate and analyse large, complex data sets. Strong technical skills in data manipulation using SQL, Tableau or Excel....","$80,000 a year"
Research / Investor Services Analyst,FourQuarters,,Research / Investor Services Analyst. Research / Investor Services Analyst role required within a well established and growing investment related business....,
Data Scientist - Open to work in Brisbane?,Exclaim IT Pty Ltd,,"They are currently investing in expanding their existing data analytics capability across the organisation. Tertiary qualifications in a relevant discipline,...",
Senior Pricing & Regulatory Analyst,Melbourne Water,,Position Description - Senior Pricing and Regulatory Analyst - February 2019.pdf. As the Senior Pricing and Regulatory Analyst you will be responsible for...,
Business Systems Analyst,Balance Internet,,Data analysis experience or experience with Data analysis tools. Experience in a Business Systems Analyst role working with Magento or another eCommerce / ERP...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Specialist and Scientist,Deakin University,Melbourne VIC,This role requires an experienced Data Specialist with sound knowledge working on the statistical data and involve in maintaining high standard of data record...,
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,Melbourne VIC,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
Senior HSE Risk Analyst,Jemena,,"This is done through the proactive identiﬁcation and analysis of HSE risks and critical controls, relevant lead and lag data, internal and external inﬂuences...",
Big Data Engineer,Capgemini Australia,,"You will support software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data delivery...",
"Service Desk Analyst / Melbourne Melbourne, Australia",Salt Recruitment,,"Service Desk Analyst. With a focus on data management, business intelligence, reporting and data visualisation, their services span the complete data and...","$60,000 - $80,000 a year"
Data Manager - Workforce Management,Serco Group,,"Experience managing a team of data analysts. Lead and manage a team of data analysts. Reporting to the Workforce Management (WFM) Program Director, you will...",
Cyber Analyst,Michael Page,,Data Base Firewall Experience (highly valued). The Cyber Analyst role is a highly skilled technical subject matter expert (SME) role with responsibility for...,$600 - $650 a day
"Manager, Analytics",Department of Premier & Cabinet,,"This is a “hands-on” analytics manager role, responsible for working with a team of data analysts on projects that deliver actionable insights and demonstrate...",
Junior to Mid Level Business Analyst,Launch Recruitment,,"Reporting and data collection. Junior to Mid Level Application Business Analyst. This Junior to Mid Level Business Analyst will be responsible for analysing,...","$80,000 a year"
Procurement Analyst,Ignite Specialist Recruitment Services,,"Analysis of data in Ariba & data migration. Good data management and analysis, with an excellent eye for detail....",
Payment Analyst,Tandem Corp,,To source accurate data for analysis and reporting. The Payment Analyst is responsible for managing the commercial interactions between the Contractor...,
Data Scientist,HAYS,,"Data processing platform expertise (Hadoop, Spark, etc) with practical skills. Data science concepts (i.e., predictive algorithms, cognitive computing etc) and...",
Systems Analyst,ANZ Banking Group,Melbourne VIC,"Internally, this role is referred to as an Analyst. As a Systems Analyst it is expected that you will be a go-to person within the squad....",
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Specialist and Scientist,Deakin University,Melbourne VIC,This role requires an experienced Data Specialist with sound knowledge working on the statistical data and involve in maintaining high standard of data record...,
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,Melbourne VIC,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
Insights Analyst,Michael Page,,"Great opportunity to develop your career as a Insights Data Analyst. Experience with data visualisations tools (Tableau, Qlik, PowerBI)....",
2x Reporting Analyst - 4 month contract,Greythorn Specialist Technology Recruitment,,Work as part of a collaborative team generating complex reports using Power BI Work as part of a collaborative team generating complex reports using Power BI...,
"Manager, Information and Data Insights",Department of Justice and Community Safety,,"In order to produce good intelligence, analysts need good data. The Information and Data Insights team are the data and information experts in CAV....",
"IT Service Desk Analyst – Melbourne, VIC ( Casuel/ AX_213_JP...",Axiom Technologies,,Weighs up options using the available data. Seeks out and uses factual data when available. Systematically analyses the pros and cons of an issue and supporting...,
Reporting Analyst (Network Performance),Finite IT,,You are an experienced Reporting Analyst. You have experience analysing customer centric data and network performance....,
Service Delivery Analyst,Talent International,,"Experience in developing and analysing reporting data (costs, incidents, etc) to identify trends and insights to drive service improvement....",
Commercial Analyst,Jivaro,,"Due to their commitment to continued growth, a rare opportunity has arisen for an established Commercial Analyst with sales analysis experience to join an...","$110,000 a year"
Consultant / BI and Analytics / Melbourne,EY,,"We go beyond strategy and provide end to end implementation of real life data environments and have some of the best architects, project managers, business...",
SAS Fraud Analyst,Michael Page,,"Enterprise Guide, SAS Data Integration Studio, SAS Server Management Console. About Our Client....","$100,000 - $140,000 a year"
Project Analyst / Junior BA - Service Desk Implementation,Total Resource Solutions,,Project Analyst / Junior Business Analyst. Ability to manage and work with large volumes of data (excel). Scheduling and facilitating workshops to gather data...,$500 a day
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Specialist and Scientist,Deakin University,Melbourne VIC,This role requires an experienced Data Specialist with sound knowledge working on the statistical data and involve in maintaining high standard of data record...,
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,Melbourne VIC,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
Systems Analyst,ANZ Banking Group,Melbourne VIC,"Internally, this role is referred to as an Analyst. As a Systems Analyst it is expected that you will be a go-to person within the squad....",
SEM Analyst,Envato,,"Extract, manipulate and analyse large, complex data sets. Strong technical skills in data manipulation using SQL, Tableau or Excel....","$80,000 a year"
"Manager, Information and Data Insights",Department of Justice and Community Safety,,"In order to produce good intelligence, analysts need good data. The Information and Data Insights team are the data and information experts in CAV....",
Senior Data Scientist,Talent International,,Strong data management. The Data Scientist will posses the following experience:. This is an exciting opportunity to join a leading organisation on a 6 month...,$900 - $960 a day
NAB Process Analyst,HAYS,,Exporting data to excel and applying formatting or formulas to data before checking and sending out via email....,
Project Analyst / Junior BA - Service Desk Implementation,Total Resource Solutions,,Project Analyst / Junior Business Analyst. Ability to manage and work with large volumes of data (excel). Scheduling and facilitating workshops to gather data...,$500 a day
"Associate, Ratings Analytical (Insurance Ratings Pacific)",S&P Global,,"Candidates with less experience can be considered as Rating Analyst. Working closely with Lead Analysts, a primary analyst will also have the opportunity to...",
Business Systems Analyst,Envato,,Demonstrable experience working as a Business Analyst or in a similar role. Join our agile environment as a Business Systems Analyst in the business platform...,
Financial Analyst - 6 month contract,Michael Page,,"Exceptional Excel and data skills required, including advanced Excel functionality and ability to synthesise larges data sets from different sources....",$45 - $50 an hour
data analyst / technical ba,Randstad,,"Proven ability in data mining and data mapping. Seamless data migration between systems. Strong analyst, systems and reporting background....",
Junior to Mid Level Business Analyst,Launch Recruitment,,"Reporting and data collection. Junior to Mid Level Application Business Analyst. This Junior to Mid Level Business Analyst will be responsible for analysing,...","$80,000 a year"
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
